Timestamp,moradorOuSeguranca,casaOuPredios,cidadeCasas,qntdCasas,1a5seguroCasas,1a5segurancaCasas,problemas,problemasDescricaoCasas,temCamerasCasas,camerasSuficientesCasas,moraComDependenteCasas,dependenteTransitaSoCasas,preocupadoDependenteAndarSoCasas,avisadoDependenteSoCasas,cidadePredios,qntdBlocosPredios,andaresPredios,1a5seguroPredios,1a5segurancaPredios,problemasPredios,descricaoPredios,temCamerasPredios,camerasSuficientesPredios,"MoraComDependentesPredios
distúrbios)",dependenteTansitaSoPredios,"PreocupadoDependenteAndarSoPredios
acompanhamento?",avisadoDependenteSoPredios,trabalhaCasaPredio,cidadeTrabalhaPredio,seguranca1a5trabalhaPredio,controleDeAcessoPredios,temCameraTrabalhaPredios,"CamerasSuficientesTrabalhaPredios
comuns?",problemasTrabalhaPredio,descricaoTrabalhaPredio,cidadeTrabalhaCasas,1a5segurancaTrabalhaCasas,Qual controle de acesso seu condomínio possui?,temCamerasTrabalhaCasas,camerasSuficientesCasas,problemasTrabalhaCasa,descricaoProblemaTrabalhaCasa
10/21/2024 14:30:50,Morador,Moro em um condomínio de Casas,Fortaleza ,De 5 a 10 quadras,5,3,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:30:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Patos PB,Até 6 blocos,Mais de 8 andares,2,2,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:31:08,Morador,Moro em um condomínio de Casas,Fortaleza ,Até 5 quadras,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:31:14,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Uberlândia ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:31:19,Morador,Moro em um condomínio de Casas,Marilia/SP,Até 5 quadras,3,2,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:31:28,Morador,Moro em um condomínio de Casas,Redenção- Pá ,Mais de 10 quadras,2,1,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:31:30,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Mossoró ,Até 6 blocos,Mais de 8 andares,3,3,Sim,Uma pessoa fugindo da polícia acabou pulando o portão ,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:32:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife,De 6 a 11 blocos,De 3-8 andares,4,2,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:33:00,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Niterói RJ,Até 6 blocos,Mais de 8 andares,2,2,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:33:20,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,De 6 a 11 blocos,De 3-8 andares,5,5,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 14:33:41,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Jundiaí ,Até 6 blocos,Mais de 8 andares,2,1,Sim,"1 eu era conselheira de um condomínio que morei, eu fui agredida por um morador dentro do cond. Detalhe que viram a pessoa rodeando meu bloco e não fizeram nada.
Ou situação foi: eu era subsíndica do atual, temos sistema de entrar e saída por câmera facial, e uma turma entrou sem a fácil, só tapando o visor e mexendo na programação do aparelho.😬 
Foram mais de 5 pessoas. Ou seja, eles conheciam do sistema.",Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:34:07,Morador,Moro em um condomínio de Casas,Sorriso ,Mais de 10 quadras,4,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:34:28,Morador,Moro em um condomínio de Casas,Arapiraca,De 5 a 10 quadras,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:34:46,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:35:15,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Mossoro ,Até 6 blocos,De 3-8 andares,2,3,Sim,Uma pessoa conseguiu entrar sem autorização ,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:35:47,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju Sergipe ,Mais de 11 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:35:56,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Rio de Janeiro ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:36:06,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maringá - Paraná,Até 6 blocos,Mais de 8 andares,4,3,Sim,Pessoas entrando de carona com morador ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:36:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,RECIFE,Até 6 blocos,Mais de 8 andares,2,3,Não,,Sim,Não,Não,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:36:23,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Uberlândia mg,De 6 a 11 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Não,,,Não,,,,,,,,,,,,,,,
10/21/2024 14:36:24,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,De 6 a 11 blocos,Mais de 8 andares,5,3,Sim,"Faz vários dias que estamos com o portão quebrado,levaram o motor pra arrumar até hj nada !",Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:36:33,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aparecida de Goiânia-go,Mais de 11 blocos,De 3-8 andares,4,4,Sim,"A segurança lá é remota, um rapas que não é morador conseguiu entrar com a famosa carona e furtou um bike ",Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:36:39,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Campinas SP,Mais de 11 blocos,De 3-8 andares,3,3,Sim,"Cerca elétrica cortada, acesso de terceiros pelo muro no meio da madrugada ",Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:36:46,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Rio de Janeiro,De 6 a 11 blocos,Mais de 8 andares,3,3,Sim,"Uma única vez, a polícia civil veio prender um bandido.",Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:37:01,Morador,Moro em um condomínio de Casas,Aracaju ,De 5 a 10 quadras,3,3,Sim,"Jovens que entram com autorização e fazem baderna, destruindo bens. Uso de drogas. ",Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:37:10,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Luziânia-GO,Até 6 blocos,Até 3 andares,3,3,Sim,"Um drogado em fuga pulou o muro do condomínio vizinho para o condomínio no qual eu moro e tentou entrar no meu apartamento, graças a Deus eu estava em casa no momento e consegui empurrar ele dá janela e a polícia acabou pegando ele em seguida.",Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:37:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Campinas SP ,De 6 a 11 blocos,De 3-8 andares,3,3,Sim,Assaltaram meu vizinho de porta com ele dentro só apto ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:37:35,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,41,Até 6 blocos,Até 3 andares,1,1,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:38:11,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Mais de 11 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:38:15,Morador,Moro em um condomínio de Casas,Recife ,Até 5 quadras,1,1,Sim,Invadiram a csa do vizinho ao lado,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:38:18,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,De 3-8 andares,5,1,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 14:38:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Não,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:38:39,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceio,Mais de 11 blocos,Até 3 andares,2,2,Sim,Roubo de escada do meu carro,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:40:00,Morador,Moro em um condomínio de Casas,Arapiraca ,De 5 a 10 quadras,2,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:40:18,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju Sergipe ,Até 6 blocos,Até 3 andares,1,1,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:41:56,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,34,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:42:02,Morador,Moro em um condomínio de Casas,Santo Antônio de Jesus Ba,De 5 a 10 quadras,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:42:18,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:42:33,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracajú ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:42:37,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju  /. Sergipe ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:42:54,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,De 6 a 11 blocos,Até 3 andares,5,4,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:42:56,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Luís ,Mais de 11 blocos,Até 3 andares,5,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:42:56,Morador,Moro em um condomínio de Casas,Dores de campos MG,Até 5 quadras,3,3,Sim,Barulho ,Sim,Não,Não,,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:43:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Ceilândia ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 14:43:43,Morador,Moro em um condomínio de Casas,Vinhedo - São paulo,Mais de 10 quadras,5,4,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:44:33,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,BH ,Mais de 11 blocos,De 3-8 andares,4,5,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 14:45:13,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Olinda-Pe ,Até 6 blocos,Até 3 andares,3,3,Não,,Não,,Sim,Não,Sim,,,,,,,,,,,,,,,,
10/21/2024 14:45:26,Morador,Moro em um condomínio de Casas,Mossoró/ RN,Mais de 10 quadras,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:45:37,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Valparaiso go,Até 6 blocos,Até 3 andares,3,1,Não,,Não,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:45:39,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Goiânia ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:45:43,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,39,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:46:34,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Eusebio/CE,Mais de 11 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 14:46:45,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Sp,Até 6 blocos,Mais de 8 andares,5,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:47:22,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Prédios,,,,,,,,São Paulo ,3,Porteiro,Sim,Não,Sim,Entrada de moradores sem identificação 
10/21/2024 14:47:55,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Bernardo do Campo ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:47:59,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Brasília ,Até 6 blocos,De 3-8 andares,4,3,Não,,Sim,Sim,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 14:48:06,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,59,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:48:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Poá SP ,Até 6 blocos,Mais de 8 andares,1,3,Sim,Furtos repetidamente ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:48:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador,Até 6 blocos,Mais de 8 andares,3,3,Sim,Criança autista saiu sem permissão ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:48:48,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Ribeira do Pombal- Ba,Até 6 blocos,Até 3 andares,4,4,Sim,Sistema do portão eletrônico ,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:49:12,Morador,Moro em um condomínio de Casas,Neópolis SE,De 5 a 10 quadras,4,2,Não,,Sim,,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:49:35,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:49:38,Morador,Moro em um condomínio de Casas,32,Mais de 10 quadras,4,4,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:49:55,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Casas,Araraquara São Paulo ,4,Eletrônico,Sim,Sim,Sim,Tentativa de roubo e sequestro na mediações do condomínio ,,,,,,,
10/21/2024 14:50:02,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo SP ,Até 6 blocos,De 3-8 andares,4,5,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:50:02,Morador,Moro em um condomínio de Casas,Recife,Mais de 10 quadras,3,3,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:50:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza,Até 6 blocos,Até 3 andares,3,4,Sim,Entrada de pessoa não autorizada ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:50:33,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Até 6 blocos,Até 3 andares,2,3,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:51:08,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Mais de 11 blocos,De 3-8 andares,3,3,Sim,Levaram pertences dentro do carro.,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:51:10,Morador,Moro em um condomínio de Casas,Feira de Santana ,Mais de 10 quadras,3,3,Não,,Não,,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:51:23,Morador,Moro em um condomínio de Casas,Pernanbuco ,De 5 a 10 quadras,1,1,Sim,"O portão aberto , sem nenhuma vigilância ",Não,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:51:59,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Belo Horizonte ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:52:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Petrópolis. Rj ,De 6 a 11 blocos,De 3-8 andares,4,4,Não,,Sim,Não,Não,,Não,,,,,,,,,,,,,,,,
10/21/2024 14:52:14,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:52:41,Morador,Moro em um condomínio de Casas,Recife ,Até 5 quadras,3,1,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:53:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Surubim ,Até 6 blocos,Até 3 andares,2,2,Não,,Não,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:54:22,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceta ,De 6 a 11 blocos,Até 3 andares,1,1,Sim,A ex do meu esposo invadiu o condomínio entro como se fosse morador ,Não,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:54:26,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Belo Horizonte ,Até 6 blocos,De 3-8 andares,3,3,Não,,Sim,Sim,Não,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 14:54:44,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa ,Até 6 blocos,Até 3 andares,1,1,Sim,Roubo de bicicleta ,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:55:34,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Mesquita ,De 6 a 11 blocos,Até 3 andares,3,3,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:55:34,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,49,De 6 a 11 blocos,Mais de 8 andares,1,2,Sim,"Furtaram a minha bicicleta, que ficava guardada na garagem ",Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:55:55,Morador,Moro em um condomínio de Casas,55,Mais de 10 quadras,1,1,Não,,Não,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:56:39,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,42,Até 6 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:56:55,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Poá SP ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:56:58,Morador,Moro em um condomínio de Casas,Maceió ,Até 5 quadras,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:57:37,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal RN,De 6 a 11 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:57:46,Morador,Moro em um condomínio de Casas,Biguaçu/SC,Até 5 quadras,2,3,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:57:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal,Mais de 11 blocos,De 3-8 andares,5,5,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:58:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,49,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Não,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 14:58:32,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife,Até 6 blocos,Até 3 andares,1,2,Sim,Roubo de moto,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:58:41,Morador,Moro em um condomínio de Casas,Arapiraca ,Mais de 10 quadras,3,3,Sim,"Houve um roubo de eletrônicos de uma casa, que os moradores estavam viajando.",Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 14:58:51,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Brasília DF,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 14:59:27,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Rio de janeiro ,Até 6 blocos,Mais de 8 andares,1,1,Sim,Fui rendida ao entrar no prédio onde morei em 1.984.,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 14:59:42,Morador,Moro em um condomínio de Casas,Juiz de Fora ,Mais de 10 quadras,5,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 15:00:11,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Olinda PE,Mais de 11 blocos,Até 3 andares,3,2,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 15:00:26,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador Bahia ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 15:00:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,Até 6 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 15:00:54,Morador,Moro em um condomínio de Casas,Petrolina,Até 5 quadras,3,2,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 15:00:56,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Camaçari ba,Mais de 11 blocos,Até 3 andares,3,2,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 15:01:22,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,31,Mais de 11 blocos,Até 3 andares,1,1,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 15:01:39,Morador,Moro em um condomínio de Casas,Alagoinhas ,De 5 a 10 quadras,4,3,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 15:01:40,Morador,Moro em um condomínio de Casas,Arapiraca ,Mais de 10 quadras,3,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 15:01:44,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Não,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 15:02:21,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,39,Até 6 blocos,De 3-8 andares,5,3,Sim,Furtos de bicicleta ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 15:02:30,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,65 anos,Até 6 blocos,Mais de 8 andares,1,1,Sim,Roubo de bicicletas na garagem.,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 15:02:43,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,Até 6 blocos,Mais de 8 andares,5,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 15:02:51,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,Mais de 8 andares,1,1,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 15:02:53,Morador,Moro em um condomínio de Casas,Aracaju ,Mais de 10 quadras,5,3,Sim,"Adentraram dentro do condomínio, através dos muros laterais e furtaram 3 casas",Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 15:03:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,46,Até 6 blocos,Até 3 andares,4,3,Sim,Furto de bicicleta ,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 15:04:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Montes claros MG ,Até 6 blocos,Até 3 andares,4,4,Sim,Roubo de bicicleta ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 15:04:06,Morador,Moro em um condomínio de Casas,Mossoro ,Até 5 quadras,3,3,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 15:04:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,RJ ,Até 6 blocos,De 3-8 andares,1,1,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 15:04:19,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Teresina,Até 6 blocos,Mais de 8 andares,2,1,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
